,bandwidth,N,function,time,holdout_likelihood
0,SP_network_PI,100,separated_bimodal,6.608022451400757,-74.30614185274382
0,SP_network_normal_rule,100,separated_bimodal,0.004986763000488281,-66.71327904670923
0,kdenetwork_ucv,100,asymmetric bimodal,0.10689282417297363,-58.590350251879
0,kdenetwork_bcv,100,asymmetric bimodal,7.613324880599976,-65.2157508577076
0,kdenetwork_scv,100,asymmetric bimodal,42.35568356513977,-65.2157508577076
0,kdenetwork_PI,100,asymmetric bimodal,5.102355718612671,-65.2157508577076
0,kde_network_normal_rule,100,asymmetric bimodal,0.003988981246948242,-62.46301456026082
0,SP_network_ucv,100,asymmetric bimodal,0.11389017105102539,-57.89807751797649
0,SP_network_bcv,100,asymmetric bimodal,1.4521162509918213,-64.02893792561541
0,SP_network_scv,100,asymmetric bimodal,6.962380886077881,-64.02893792561541
0,SP_network_PI,100,asymmetric bimodal,1.6894817352294922,-64.02893792561541
0,SP_network_normal_rule,100,asymmetric bimodal,0.001995086669921875,-62.14521517068924
0,kdenetwork_ucv,100,kurtotic,0.021940231323242188,-69.24256060984112
0,kdenetwork_bcv,100,kurtotic,0.045877695083618164,-69.50574810062486
0,kdenetwork_scv,100,kurtotic,0.06981348991394043,-69.50574810062486
0,kdenetwork_PI,100,kurtotic,0.020943880081176758,-69.50574810062486
0,kde_network_normal_rule,100,kurtotic,0.003989696502685547,-68.70805379373064
0,SP_network_ucv,100,kurtotic,0.0718073844909668,-69.20341687035676
0,SP_network_bcv,100,kurtotic,3.4507713317871094,-69.50574810062486
0,SP_network_scv,100,kurtotic,15.595294713973999,-70.23719924504633
0,SP_network_PI,100,kurtotic,3.358020305633545,-70.31208715441801
0,SP_network_normal_rule,100,kurtotic,0.003989696502685547,-68.70805379373064
0,kdenetwork_ucv,100,separated_bimodal,0.21941328048706055,-46.71041408800956
0,kdenetwork_bcv,100,separated_bimodal,7.208722352981567,-82.5882277684465
0,kdenetwork_scv,100,separated_bimodal,65.5625057220459,-82.5882277684465
0,kdenetwork_PI,100,separated_bimodal,4.964488983154297,-82.5882277684465
0,kde_network_normal_rule,100,separated_bimodal,0.00498652458190918,-62.11046238203142
0,SP_network_ucv,100,separated_bimodal,0.09175491333007812,-46.71041408800956
0,SP_network_bcv,100,separated_bimodal,11.918128967285156,-70.20442368062902
0,SP_network_scv,100,separated_bimodal,14.531078338623047,-61.06117767983832
0,SP_network_PI,100,separated_bimodal,3.3057525157928467,-70.20442368062902
0,SP_network_normal_rule,100,separated_bimodal,0.00498652458190918,-62.11046238203142
0,kdenetwork_ucv,100,asymmetric bimodal,0.3326079845428467,-48.3524416113823
0,kdenetwork_bcv,100,asymmetric bimodal,5.416951417922974,-64.28038679284414
0,kdenetwork_scv,100,asymmetric bimodal,20.879586935043335,-64.28038679284414
0,kdenetwork_PI,100,asymmetric bimodal,5.041971206665039,-64.28038679284414
0,kde_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-54.04643203086566
0,SP_network_ucv,100,asymmetric bimodal,0.12787628173828125,-48.867602149659994
0,SP_network_bcv,100,asymmetric bimodal,10.696122169494629,-58.35196215328994
0,SP_network_scv,100,asymmetric bimodal,6.884098768234253,-58.35196215328994
0,SP_network_PI,100,asymmetric bimodal,5.028718948364258,-54.56041386094753
0,SP_network_normal_rule,100,asymmetric bimodal,0.003030538558959961,-53.36505871518659
0,kdenetwork_ucv,100,kurtotic,0.0827786922454834,-76.90847705928536
0,kdenetwork_bcv,100,kurtotic,8.132252931594849,-79.39400814866768
0,kdenetwork_scv,100,kurtotic,20.60589575767517,-79.39400814866768
0,kdenetwork_PI,100,kurtotic,5.0564775466918945,-79.39400814866768
0,kde_network_normal_rule,100,kurtotic,0.005984067916870117,-76.47238846844809
0,SP_network_ucv,100,kurtotic,0.1077115535736084,-76.90847705928536
0,SP_network_bcv,100,kurtotic,7.113975524902344,-77.11656031259518
0,SP_network_scv,100,kurtotic,33.32687759399414,-77.40887209596181
0,SP_network_PI,100,kurtotic,6.707064151763916,-78.70133373058941
0,SP_network_normal_rule,100,kurtotic,0.005983829498291016,-76.47238846844809
0,kdenetwork_ucv,100,separated_bimodal,0.2792537212371826,-48.26341951320178
0,kdenetwork_bcv,100,separated_bimodal,5.364652872085571,-82.2529175619573
0,kdenetwork_scv,100,separated_bimodal,60.60592699050903,-82.2529175619573
0,kdenetwork_PI,100,separated_bimodal,4.96871280670166,-82.2529175619573
0,kde_network_normal_rule,100,separated_bimodal,0.004986286163330078,-60.41071289302933
0,SP_network_ucv,100,separated_bimodal,0.11469364166259766,-48.26341951320178
0,SP_network_bcv,100,separated_bimodal,6.495629549026489,-70.75878376973222
0,SP_network_scv,100,separated_bimodal,13.479952096939087,-61.50354650872171
0,SP_network_PI,100,separated_bimodal,3.3071560859680176,-70.75878376973222
0,SP_network_normal_rule,100,separated_bimodal,0.005984306335449219,-60.41071289302933
0,kdenetwork_ucv,100,asymmetric bimodal,0.06682133674621582,-52.34093005795161
0,kdenetwork_bcv,100,asymmetric bimodal,5.5292134284973145,-63.09232361621774
0,kdenetwork_scv,100,asymmetric bimodal,52.29914116859436,-63.09232361621774
0,kdenetwork_PI,100,asymmetric bimodal,5.068446159362793,-63.09232361621774
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986763000488281,-52.991037010683954
0,SP_network_ucv,100,asymmetric bimodal,0.053856611251831055,-52.37775942798451
0,SP_network_bcv,100,asymmetric bimodal,1.8849592208862305,-55.536683209770885
0,SP_network_scv,100,asymmetric bimodal,9.471671104431152,-55.536683209770885
0,SP_network_PI,100,asymmetric bimodal,1.6755187511444092,-55.536683209770885
0,SP_network_normal_rule,100,asymmetric bimodal,0.0029916763305664062,-52.09642496544961
0,kdenetwork_ucv,100,kurtotic,0.04488015174865723,-69.20662228505401
0,kdenetwork_bcv,100,kurtotic,5.227021932601929,-71.17074185771797
0,kdenetwork_scv,100,kurtotic,23.26279091835022,-71.17074185771797
0,kdenetwork_PI,100,kurtotic,5.107341766357422,-71.17074185771797
0,kde_network_normal_rule,100,kurtotic,0.00498652458190918,-69.90289621605679
0,SP_network_ucv,100,kurtotic,0.03789877891540527,-68.00222162664079
0,SP_network_bcv,100,kurtotic,3.3909318447113037,-69.02960401145828
0,SP_network_scv,100,kurtotic,16.931720972061157,-69.02960401145828
0,SP_network_PI,100,kurtotic,3.3749749660491943,-69.02960401145828
0,SP_network_normal_rule,100,kurtotic,0.003989219665527344,-68.67571022905102
0,kdenetwork_ucv,100,separated_bimodal,0.27725863456726074,-56.86237559972875
0,kdenetwork_bcv,100,separated_bimodal,8.4843111038208,-82.34087053438623
0,kdenetwork_scv,100,separated_bimodal,24.620161056518555,-82.34087053438623
0,kdenetwork_PI,100,separated_bimodal,4.957742214202881,-82.34087053438623
0,kde_network_normal_rule,100,separated_bimodal,0.00498652458190918,-70.69264605072595
0,SP_network_ucv,100,separated_bimodal,0.12566399574279785,-56.86237559972875
0,SP_network_bcv,100,separated_bimodal,4.752291679382324,-81.95965135963664
0,SP_network_scv,100,separated_bimodal,41.04523587226868,-72.84014845348383
0,SP_network_PI,100,separated_bimodal,6.603341341018677,-80.00095354385299
0,SP_network_normal_rule,100,separated_bimodal,0.003989219665527344,-70.69264605072595
0,kdenetwork_ucv,100,asymmetric bimodal,0.06582379341125488,-54.6041805761529
0,kdenetwork_bcv,100,asymmetric bimodal,4.935801029205322,-62.785303799546305
0,kdenetwork_scv,100,asymmetric bimodal,24.30500316619873,-62.785303799546305
0,kdenetwork_PI,100,asymmetric bimodal,10.128913164138794,-62.785303799546305
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986763000488281,-57.55480479327109
0,SP_network_ucv,100,asymmetric bimodal,0.08178138732910156,-54.6041805761529
0,SP_network_bcv,100,asymmetric bimodal,3.3141369819641113,-61.291903445079086
0,SP_network_scv,100,asymmetric bimodal,16.31138038635254,-61.291903445079086
0,SP_network_PI,100,asymmetric bimodal,3.3749747276306152,-61.291903445079086
0,SP_network_normal_rule,100,asymmetric bimodal,0.003989219665527344,-57.55480479327109
0,kdenetwork_ucv,100,kurtotic,0.014960050582885742,-69.2451366722849
0,kdenetwork_bcv,100,kurtotic,0.03789854049682617,-70.66564676738166
0,kdenetwork_scv,100,kurtotic,0.05983996391296387,-70.66564676738166
0,kdenetwork_PI,100,kurtotic,0.0219419002532959,-70.66564676738166
0,kde_network_normal_rule,100,kurtotic,0.0029921531677246094,-69.48097192189965
0,SP_network_ucv,100,kurtotic,0.029920101165771484,-67.63900346256739
0,SP_network_bcv,100,kurtotic,2.543198823928833,-67.63900346256739
0,SP_network_scv,100,kurtotic,7.369293689727783,-67.63900346256739
0,SP_network_PI,100,kurtotic,1.670531988143921,-67.63900346256739
0,SP_network_normal_rule,100,kurtotic,0.000997304916381836,-67.63900346256739
0,kdenetwork_ucv,100,separated_bimodal,0.24933314323425293,-51.221930248391104
0,kdenetwork_bcv,100,separated_bimodal,8.525201320648193,-83.82982437375992
0,kdenetwork_scv,100,separated_bimodal,58.48360300064087,-83.82982437375992
0,kdenetwork_PI,100,separated_bimodal,4.963725805282593,-83.82982437375992
0,kde_network_normal_rule,100,separated_bimodal,0.004986763000488281,-63.284219648346266
0,SP_network_ucv,100,separated_bimodal,0.19148755073547363,-51.221930248391104
0,SP_network_bcv,100,separated_bimodal,3.7330174446105957,-74.15825414837494
0,SP_network_scv,100,separated_bimodal,13.059077024459839,-66.70814284264776
0,SP_network_PI,100,separated_bimodal,3.305161476135254,-74.15825414837494
0,SP_network_normal_rule,100,separated_bimodal,0.008976221084594727,-63.284219648346266
0,kdenetwork_ucv,100,asymmetric bimodal,0.23237848281860352,-47.66378329497739
0,kdenetwork_bcv,100,asymmetric bimodal,5.13526725769043,-61.69739428753816
0,kdenetwork_scv,100,asymmetric bimodal,46.89858365058899,-61.69739428753816
0,kdenetwork_PI,100,asymmetric bimodal,10.100987434387207,-61.69739428753816
0,kde_network_normal_rule,100,asymmetric bimodal,0.004987001419067383,-52.490723888831056
0,SP_network_ucv,100,asymmetric bimodal,0.10272502899169922,-47.66378329497739
0,SP_network_bcv,100,asymmetric bimodal,3.5215823650360107,-56.39077242336816
0,SP_network_scv,100,asymmetric bimodal,15.604271173477173,-56.39077242336816
0,SP_network_PI,100,asymmetric bimodal,3.369988441467285,-56.39077242336816
0,SP_network_normal_rule,100,asymmetric bimodal,0.003989458084106445,-52.490723888831056
0,kdenetwork_ucv,100,kurtotic,0.09474587440490723,-71.61765630910989
0,kdenetwork_bcv,100,kurtotic,13.299434423446655,-70.54529249681616
0,kdenetwork_scv,100,kurtotic,21.68800187110901,-70.54529249681616
0,kdenetwork_PI,100,kurtotic,5.0365307331085205,-70.54529249681616
0,kde_network_normal_rule,100,kurtotic,0.005984306335449219,-67.49582079006126
0,SP_network_ucv,100,kurtotic,0.02792525291442871,-67.4245361480707
0,SP_network_bcv,100,kurtotic,2.6509108543395996,-67.4245361480707
0,SP_network_scv,100,kurtotic,7.834050416946411,-67.4245361480707
0,SP_network_PI,100,kurtotic,1.6745219230651855,-67.4245361480707
0,SP_network_normal_rule,100,kurtotic,0.006981372833251953,-66.85357354633457
0,kdenetwork_ucv,100,separated_bimodal,0.23537039756774902,-53.99205141608726
0,kdenetwork_bcv,100,separated_bimodal,10.206705093383789,-82.30427328455059
0,kdenetwork_scv,100,separated_bimodal,69.30399894714355,-82.30427328455059
0,kdenetwork_PI,100,separated_bimodal,4.970706462860107,-82.30427328455059
0,kde_network_normal_rule,100,separated_bimodal,0.004986763000488281,-63.749153713886976
0,SP_network_ucv,100,separated_bimodal,0.10172796249389648,-53.99205141608726
0,SP_network_bcv,100,separated_bimodal,4.030222177505493,-71.28988573057303
0,SP_network_scv,100,separated_bimodal,15.808753967285156,-63.57587547176668
0,SP_network_PI,100,separated_bimodal,3.309150457382202,-71.28988573057303
0,SP_network_normal_rule,100,separated_bimodal,0.00498652458190918,-63.749153713886976
0,kdenetwork_ucv,100,asymmetric bimodal,0.0967411994934082,-54.31228551551534
0,kdenetwork_bcv,100,asymmetric bimodal,5.655874729156494,-64.62326008901466
0,kdenetwork_scv,100,asymmetric bimodal,22.87582540512085,-64.62326008901466
0,kdenetwork_PI,100,asymmetric bimodal,5.043513298034668,-64.62326008901466
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986286163330078,-56.69539076918981
0,SP_network_ucv,100,asymmetric bimodal,0.060837745666503906,-53.091461396280216
0,SP_network_bcv,100,asymmetric bimodal,1.507967472076416,-59.84604559051874
0,SP_network_scv,100,asymmetric bimodal,7.768225908279419,-59.84604559051874
0,SP_network_PI,100,asymmetric bimodal,1.6695349216461182,-59.84604559051874
0,SP_network_normal_rule,100,asymmetric bimodal,0.002991914749145508,-55.8393025483738
0,kdenetwork_ucv,100,kurtotic,0.05485343933105469,-70.91052303908356
0,kdenetwork_bcv,100,kurtotic,6.548120021820068,-72.62886351595901
0,kdenetwork_scv,100,kurtotic,23.05459213256836,-72.62886351595901
0,kdenetwork_PI,100,kurtotic,5.058152914047241,-72.62886351595901
0,kde_network_normal_rule,100,kurtotic,0.003989219665527344,-70.87325750887325
0,SP_network_ucv,100,kurtotic,0.04587721824645996,-70.33203398245921
0,SP_network_bcv,100,kurtotic,3.816021203994751,-71.27494925543189
0,SP_network_scv,100,kurtotic,23.3406023979187,-71.92399392938997
0,SP_network_PI,100,kurtotic,3.3593904972076416,-71.92399392938997
0,SP_network_normal_rule,100,kurtotic,0.002991914749145508,-70.42126221642091
0,kdenetwork_ucv,100,separated_bimodal,0.15490984916687012,-51.81291749793421
0,kdenetwork_bcv,100,separated_bimodal,7.340551137924194,-85.5590427232979
0,kdenetwork_scv,100,separated_bimodal,75.54528045654297,-85.5590427232979
0,kdenetwork_PI,100,separated_bimodal,4.961544752120972,-85.5590427232979
0,kde_network_normal_rule,100,separated_bimodal,0.005010366439819336,-68.11068802117319
0,SP_network_ucv,100,separated_bimodal,0.17585253715515137,-51.81291749793421
0,SP_network_bcv,100,separated_bimodal,3.9848504066467285,-78.12423031263015
0,SP_network_scv,100,separated_bimodal,42.88227319717407,-73.23474313096474
0,SP_network_PI,100,separated_bimodal,6.600283861160278,-78.08867101392929
0,SP_network_normal_rule,100,separated_bimodal,0.005018472671508789,-68.11068802117319
0,kdenetwork_ucv,100,asymmetric bimodal,0.1378462314605713,-52.61078295622541
0,kdenetwork_bcv,100,asymmetric bimodal,9.882413387298584,-60.46389482473181
0,kdenetwork_scv,100,asymmetric bimodal,23.06300711631775,-60.46389482473181
0,kdenetwork_PI,100,asymmetric bimodal,5.038490056991577,-60.46389482473181
0,kde_network_normal_rule,100,asymmetric bimodal,0.003988742828369141,-54.21364951099923
0,SP_network_ucv,100,asymmetric bimodal,0.06893229484558105,-52.41031219820868
0,SP_network_bcv,100,asymmetric bimodal,1.4801878929138184,-54.89503497533715
0,SP_network_scv,100,asymmetric bimodal,7.696465492248535,-54.89503497533715
0,SP_network_PI,100,asymmetric bimodal,1.6777944564819336,-54.89503497533715
0,SP_network_normal_rule,100,asymmetric bimodal,0.0029921531677246094,-53.44484893977611
0,kdenetwork_ucv,100,kurtotic,0.06283187866210938,-77.14515536595624
0,kdenetwork_bcv,100,kurtotic,4.367320537567139,-77.4414776262157
0,kdenetwork_scv,100,kurtotic,17.924067735671997,-77.4414776262157
0,kdenetwork_PI,100,kurtotic,5.02556037902832,-77.4414776262157
0,kde_network_normal_rule,100,kurtotic,0.004987001419067383,-76.3455771515224
0,SP_network_ucv,100,kurtotic,0.013962507247924805,-74.920164768445
0,SP_network_bcv,100,kurtotic,1.1170129776000977,-74.920164768445
0,SP_network_scv,100,kurtotic,28.271396160125732,-74.49684318828639
0,SP_network_PI,100,kurtotic,8.35166597366333,-74.1929598844294
0,SP_network_normal_rule,100,kurtotic,0.0009975433349609375,-74.920164768445
0,kdenetwork_ucv,100,separated_bimodal,0.1515946388244629,-54.58673967442006
0,kdenetwork_bcv,100,separated_bimodal,6.5823974609375,-76.33812930235482
0,kdenetwork_scv,100,separated_bimodal,18.577320337295532,-76.33812930235482
0,kdenetwork_PI,100,separated_bimodal,4.965720891952515,-76.33812930235482
0,kde_network_normal_rule,100,separated_bimodal,0.00498652458190918,-62.46331828706687
0,SP_network_ucv,100,separated_bimodal,0.10073065757751465,-54.58673967442006
0,SP_network_bcv,100,separated_bimodal,3.578430414199829,-69.88759635068567
0,SP_network_scv,100,separated_bimodal,12.546447992324829,-67.69342192808912
0,SP_network_PI,100,separated_bimodal,3.3091506958007812,-69.88759635068567
0,SP_network_normal_rule,100,separated_bimodal,0.007978677749633789,-62.46331828706687
0,kdenetwork_ucv,100,asymmetric bimodal,0.1625654697418213,-53.084744426320356
0,kdenetwork_bcv,100,asymmetric bimodal,5.732798099517822,-57.49036793955152
0,kdenetwork_scv,100,asymmetric bimodal,21.390137195587158,-57.49036793955152
0,kdenetwork_PI,100,asymmetric bimodal,5.039523363113403,-57.49036793955152
0,kde_network_normal_rule,100,asymmetric bimodal,0.003988981246948242,-55.30588902356929
0,SP_network_ucv,100,asymmetric bimodal,0.07978677749633789,-52.72419573364529
0,SP_network_bcv,100,asymmetric bimodal,2.3739335536956787,-57.27982915387895
0,SP_network_scv,100,asymmetric bimodal,7.33737850189209,-57.27982915387895
0,SP_network_PI,100,asymmetric bimodal,1.6834979057312012,-57.27982915387895
0,SP_network_normal_rule,100,asymmetric bimodal,0.0029921531677246094,-54.88840322740934
0,kdenetwork_ucv,100,kurtotic,0.13663458824157715,-72.91870680334227
0,kdenetwork_bcv,100,kurtotic,11.177110433578491,-107.29370642390693
0,kdenetwork_scv,100,kurtotic,22.093916416168213,-107.29370642390693
0,kdenetwork_PI,100,kurtotic,5.044509649276733,-107.29370642390693
0,kde_network_normal_rule,100,kurtotic,0.003989458084106445,-70.74800822043608
0,SP_network_ucv,100,kurtotic,0.02293872833251953,-71.212830078062
0,SP_network_bcv,100,kurtotic,4.05715012550354,-71.08610758166495
0,SP_network_scv,100,kurtotic,7.494957447052002,-71.212830078062
0,SP_network_PI,100,kurtotic,1.670532464981079,-71.212830078062
0,SP_network_normal_rule,100,kurtotic,0.0029916763305664062,-69.66474598755968
0,kdenetwork_ucv,100,separated_bimodal,0.25232505798339844,-48.070321481735405
0,kdenetwork_bcv,100,separated_bimodal,6.434791803359985,-83.37792768708178
0,kdenetwork_scv,100,separated_bimodal,63.94537925720215,-83.37792768708178
0,kdenetwork_PI,100,separated_bimodal,4.974438428878784,-83.37792768708178
0,kde_network_normal_rule,100,separated_bimodal,0.004986763000488281,-63.57423951663811
0,SP_network_ucv,100,separated_bimodal,0.18550395965576172,-48.070321481735405
0,SP_network_bcv,100,separated_bimodal,3.220388650894165,-70.89242924282068
0,SP_network_scv,100,separated_bimodal,14.083260297775269,-62.6155181204487
0,SP_network_PI,100,separated_bimodal,3.3136026859283447,-70.89242924282068
0,SP_network_normal_rule,100,separated_bimodal,0.008975982666015625,-63.57423951663811
0,kdenetwork_ucv,100,asymmetric bimodal,0.07791686058044434,-53.93090932403028
0,kdenetwork_bcv,100,asymmetric bimodal,5.546717405319214,-63.38700356330607
0,kdenetwork_scv,100,asymmetric bimodal,27.44961929321289,-63.38700356330607
0,kdenetwork_PI,100,asymmetric bimodal,5.054412603378296,-63.38700356330607
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986286163330078,-55.11802363886851
0,SP_network_ucv,100,asymmetric bimodal,0.06294775009155273,-53.40555482913522
0,SP_network_bcv,100,asymmetric bimodal,1.2303764820098877,-57.26692646508755
0,SP_network_scv,100,asymmetric bimodal,10.471238136291504,-57.26692646508755
0,SP_network_PI,100,asymmetric bimodal,1.6887784004211426,-57.26692646508755
0,SP_network_normal_rule,100,asymmetric bimodal,0.001994609832763672,-54.367516025842164
0,kdenetwork_ucv,100,kurtotic,0.015957355499267578,-74.50386937811479
0,kdenetwork_bcv,100,kurtotic,0.026927947998046875,-76.40876703199595
0,kdenetwork_scv,100,kurtotic,0.05585074424743652,-76.40876703199595
0,kdenetwork_PI,100,kurtotic,0.019946813583374023,-76.40876703199595
0,kde_network_normal_rule,100,kurtotic,0.001994609832763672,-74.22540634911809
0,SP_network_ucv,100,kurtotic,0.018949508666992188,-72.58705459177632
0,SP_network_bcv,100,kurtotic,1.1050453186035156,-72.58705459177632
0,SP_network_scv,100,kurtotic,9.702054262161255,-72.58705459177632
0,SP_network_PI,100,kurtotic,1.6705322265625,-72.58705459177632
0,SP_network_normal_rule,100,kurtotic,0.0009970664978027344,-72.58705459177632
0,kdenetwork_ucv,100,separated_bimodal,0.20744538307189941,-60.78654233174814
0,kdenetwork_bcv,100,separated_bimodal,8.638897895812988,-78.52096847764177
0,kdenetwork_scv,100,separated_bimodal,21.323975563049316,-78.52096847764177
0,kdenetwork_PI,100,separated_bimodal,4.96272873878479,-78.52096847764177
0,kde_network_normal_rule,100,separated_bimodal,0.003989219665527344,-62.823526277997146
0,SP_network_ucv,100,separated_bimodal,0.04388284683227539,-60.39141301619388
0,SP_network_bcv,100,separated_bimodal,4.0222437381744385,-71.97019136180396
0,SP_network_scv,100,separated_bimodal,13.899828672409058,-63.35724944765079
0,SP_network_PI,100,separated_bimodal,3.305161237716675,-71.97019136180396
0,SP_network_normal_rule,100,separated_bimodal,0.004986286163330078,-62.823526277997146
0,kdenetwork_ucv,100,asymmetric bimodal,0.11668825149536133,-50.213375113916356
0,kdenetwork_bcv,100,asymmetric bimodal,6.330071926116943,-62.69061044528727
0,kdenetwork_scv,100,asymmetric bimodal,23.626816987991333,-62.69061044528727
0,kdenetwork_PI,100,asymmetric bimodal,10.078049182891846,-62.69061044528727
0,kde_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-54.9620603841766
0,SP_network_ucv,100,asymmetric bimodal,0.07280564308166504,-50.213375113916356
0,SP_network_bcv,100,asymmetric bimodal,3.5245749950408936,-61.80591043537932
0,SP_network_scv,100,asymmetric bimodal,15.86656928062439,-61.80591043537932
0,SP_network_PI,100,asymmetric bimodal,6.709656000137329,-59.747292253293594
0,SP_network_normal_rule,100,asymmetric bimodal,0.0069811344146728516,-54.9620603841766
0,kdenetwork_ucv,100,kurtotic,0.05684804916381836,-65.91444980865427
0,kdenetwork_bcv,100,kurtotic,2.1203296184539795,-69.53656188328915
0,kdenetwork_scv,100,kurtotic,22.475895404815674,-69.53656188328915
0,kdenetwork_PI,100,kurtotic,10.107968807220459,-69.53656188328915
0,kde_network_normal_rule,100,kurtotic,0.003988981246948242,-65.17443490874396
0,SP_network_ucv,100,kurtotic,0.013962745666503906,-64.25668649967614
0,SP_network_bcv,100,kurtotic,0.19747209548950195,-64.25668649967614
0,SP_network_scv,100,kurtotic,7.983649969100952,-64.25668649967614
0,SP_network_PI,100,kurtotic,1.6825006008148193,-64.25668649967614
0,SP_network_normal_rule,100,kurtotic,0.0019948482513427734,-64.25668649967614
0,kdenetwork_ucv,100,separated_bimodal,0.12765836715698242,-56.1360621110656
0,kdenetwork_bcv,100,separated_bimodal,5.915181398391724,-82.60310586713194
0,kdenetwork_scv,100,separated_bimodal,60.59395933151245,-82.60310586713194
0,kdenetwork_PI,100,separated_bimodal,4.96272873878479,-82.60310586713194
0,kde_network_normal_rule,100,separated_bimodal,0.004986763000488281,-63.67358720856109
0,SP_network_ucv,100,separated_bimodal,0.07978630065917969,-56.1360621110656
0,SP_network_bcv,100,separated_bimodal,3.4657320976257324,-74.58138528827047
0,SP_network_scv,100,separated_bimodal,59.23431324958801,-67.10024490173117
0,SP_network_PI,100,separated_bimodal,6.602343559265137,-74.04254601656885
0,SP_network_normal_rule,100,separated_bimodal,0.00797891616821289,-63.67358720856109
0,kdenetwork_ucv,100,asymmetric bimodal,0.18051719665527344,-47.99795735663001
0,kdenetwork_bcv,100,asymmetric bimodal,4.882941961288452,-65.0424557774781
0,kdenetwork_scv,100,asymmetric bimodal,24.17834234237671,-65.0424557774781
0,kdenetwork_PI,100,asymmetric bimodal,5.105347156524658,-65.0424557774781
0,kde_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-52.76700854722079
0,SP_network_ucv,100,asymmetric bimodal,0.07878947257995605,-47.99795735663001
0,SP_network_bcv,100,asymmetric bimodal,3.2702548503875732,-56.58938400878492
0,SP_network_scv,100,asymmetric bimodal,15.334990978240967,-56.58938400878492
0,SP_network_PI,100,asymmetric bimodal,3.3799612522125244,-56.58938400878492
0,SP_network_normal_rule,100,asymmetric bimodal,0.003989219665527344,-52.76700854722079
0,kdenetwork_ucv,100,kurtotic,0.05385613441467285,-79.37302760219863
0,kdenetwork_bcv,100,kurtotic,10.644548416137695,-80.05590108854334
0,kdenetwork_scv,100,kurtotic,68.76816058158875,-80.05590108854334
0,kdenetwork_PI,100,kurtotic,5.080301284790039,-80.05590108854334
0,kde_network_normal_rule,100,kurtotic,0.00498652458190918,-90.26129449525982
0,SP_network_ucv,100,kurtotic,0.0468745231628418,-79.07022799854711
0,SP_network_bcv,100,kurtotic,2.06632137298584,-79.44255021767688
0,SP_network_scv,100,kurtotic,24.13145136833191,-75.47851397511603
0,SP_network_PI,100,kurtotic,1.6828279495239258,-79.44255021767688
0,SP_network_normal_rule,100,kurtotic,0.0009975433349609375,-79.44255021767688
0,kdenetwork_ucv,100,separated_bimodal,0.21076440811157227,-49.05814303275426
0,kdenetwork_bcv,100,separated_bimodal,5.202206373214722,-82.38315694578992
0,kdenetwork_scv,100,separated_bimodal,45.98809838294983,-82.38315694578992
0,kdenetwork_PI,100,separated_bimodal,4.967505693435669,-82.38315694578992
0,kde_network_normal_rule,100,separated_bimodal,0.003989458084106445,-64.57407687469694
0,SP_network_ucv,100,separated_bimodal,0.16082143783569336,-49.05814303275426
0,SP_network_bcv,100,separated_bimodal,4.055837869644165,-74.72037539898251
0,SP_network_scv,100,separated_bimodal,15.33020830154419,-68.60120663209294
0,SP_network_PI,100,separated_bimodal,3.308640718460083,-74.72037539898251
0,SP_network_normal_rule,100,separated_bimodal,0.0069811344146728516,-64.57407687469694
0,kdenetwork_ucv,100,asymmetric bimodal,0.21376466751098633,-57.28706474409309
0,kdenetwork_bcv,100,asymmetric bimodal,11.46830677986145,-62.66997941336739
0,kdenetwork_scv,100,asymmetric bimodal,26.05491876602173,-62.66997941336739
0,kdenetwork_PI,100,asymmetric bimodal,5.073336601257324,-62.66997941336739
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986763000488281,-53.85997556087783
0,SP_network_ucv,100,asymmetric bimodal,0.06889724731445312,-56.618849439557124
0,SP_network_bcv,100,asymmetric bimodal,3.2557592391967773,-57.35796688847853
0,SP_network_scv,100,asymmetric bimodal,17.400893211364746,-57.35796688847853
0,SP_network_PI,100,asymmetric bimodal,3.3716073036193848,-57.35796688847853
0,SP_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-53.85997556087783
0,kdenetwork_ucv,100,kurtotic,0.06881570816040039,-74.78684119376246
0,kdenetwork_bcv,100,kurtotic,4.540856838226318,-73.12262677658539
0,kdenetwork_scv,100,kurtotic,22.06798553466797,-73.12262677658539
0,kdenetwork_PI,100,kurtotic,10.092011213302612,-73.12262677658539
0,kde_network_normal_rule,100,kurtotic,0.004986763000488281,-72.30207175731279
0,SP_network_ucv,100,kurtotic,0.015957355499267578,-71.6595594479122
0,SP_network_bcv,100,kurtotic,0.1685492992401123,-71.6595594479122
0,SP_network_scv,100,kurtotic,23.039388418197632,-70.9264281251327
0,SP_network_PI,100,kurtotic,1.6795086860656738,-71.6595594479122
0,SP_network_normal_rule,100,kurtotic,0.002991914749145508,-71.4844653564454
0,kdenetwork_ucv,100,separated_bimodal,0.26628804206848145,-58.15644966577716
0,kdenetwork_bcv,100,separated_bimodal,4.989656686782837,-85.84549532795847
0,kdenetwork_scv,100,separated_bimodal,60.63498544692993,-85.84549532795847
